TransactionID,Timestamp,StoreID,CustomerID,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,TotalPrice,PaymentMethod,PromotionApplied,DiscountAmount
11211,2022-01-14 10:48:20,8,Cust_0927,P143,Product P143,Books,2,142.01,284.02,Mobile Pay,False,0.0
11212,2022-01-14 11:55:55,8,Cust_0630,P113,Product P113,Electronics,1,118.29,97.41,Cash,True,20.88
11212,2022-01-14 11:55:55,8,Cust_0630,P138,Product P138,Home Goods,3,22.97,68.91,Mobile Pay,False,0.0
11213,2022-01-14 13:16:33,8,Cust_0608,P105,Product P105,Electronics,2,126.37,252.74,Credit Card,False,0.0
11213,2022-01-14 13:16:33,8,Cust_0608,P127,Product P127,Books,3,106.47,319.41,Cash,False,0.0
11213,2022-01-14 13:16:33,8,Cust_0608,P147,Product P147,Grocery,3,41.7,125.1,Credit Card,False,0.0
11213,2022-01-14 13:16:33,8,Cust_0608,P131,Product P131,Grocery,3,169.99,509.97,Mobile Pay,False,0.0
11213,2022-01-14 13:16:33,8,Cust_0608,P129,Product P129,Electronics,1,61.64,61.64,Credit Card,False,0.0
11214,2022-01-14 11:30:19,8,Cust_0987,P144,Product P144,Grocery,3,62.46,187.38,Mobile Pay,False,0.0
11214,2022-01-14 11:30:19,8,Cust_0987,P143,Product P143,Books,1,142.01,142.01,Mobile Pay,False,0.0
11214,2022-01-14 11:30:19,8,Cust_0987,P110,Product P110,Books,1,94.88,94.88,Mobile Pay,False,0.0
11214,2022-01-14 11:30:19,8,Cust_0987,P103,Product P103,Electronics,1,103.86,103.86,Cash,False,0.0
11215,2022-01-14 20:53:15,8,Cust_0218,P140,Product P140,Grocery,2,5.74,9.59,Mobile Pay,True,1.89
11216,2022-01-14 20:29:48,8,Cust_0382,P123,Product P123,Books,1,5.56,5.56,Credit Card,False,0.0
11216,2022-01-14 20:29:48,8,Cust_0382,P106,Product P106,Books,1,90.99,90.99,Cash,False,0.0
11216,2022-01-14 20:29:48,8,Cust_0382,P131,Product P131,Grocery,1,169.99,169.99,Credit Card,False,0.0
11217,2022-01-14 20:38:59,8,Cust_0106,P125,Product P125,Electronics,3,124.48,373.44,Mobile Pay,False,0.0
11218,2022-01-14 11:50:57,8,Cust_0366,P128,Product P128,Electronics,3,108.97,326.91,Mobile Pay,False,0.0
11219,2022-01-15 11:27:41,1,Cust_0421,P143,Product P143,Books,2,142.01,284.02,Debit Card,False,0.0
11220,2022-01-15 12:18:12,1,Cust_0448,P111,Product P111,Electronics,1,100.53,100.53,Cash,False,0.0
11220,2022-01-15 12:18:12,1,Cust_0448,P132,Product P132,Electronics,2,36.18,72.36,Debit Card,False,0.0
11220,2022-01-15 12:18:12,1,Cust_0448,P100,Product P100,Grocery,3,131.9,371.52,Mobile Pay,True,24.18
11221,2022-01-15 20:04:13,1,Cust_0593,P109,Product P109,Books,1,40.91,40.91,Debit Card,False,0.0
11221,2022-01-15 20:04:13,1,Cust_0593,P103,Product P103,Electronics,2,103.86,207.72,Debit Card,False,0.0
11221,2022-01-15 20:04:13,1,Cust_0593,P113,Product P113,Electronics,3,118.29,354.87,Debit Card,False,0.0
11221,2022-01-15 20:04:13,1,Cust_0593,P112,Product P112,Home Goods,1,127.13,127.13,Credit Card,False,0.0
11222,2022-01-15 15:04:44,1,Cust_0270,P129,Product P129,Electronics,2,61.64,123.28,Mobile Pay,False,0.0
11222,2022-01-15 15:04:44,1,Cust_0270,P124,Product P124,Electronics,3,50.87,152.61,Cash,False,0.0
11222,2022-01-15 15:04:44,1,Cust_0270,P107,Product P107,Electronics,1,107.92,95.37,Cash,True,12.55
11222,2022-01-15 15:04:44,1,Cust_0270,P115,Product P115,Apparel,1,185.26,185.26,Cash,False,0.0
11222,2022-01-15 15:04:44,1,Cust_0270,P132,Product P132,Electronics,3,36.18,108.54,Mobile Pay,False,0.0
11222,2022-01-15 15:04:44,1,Cust_0270,P147,Product P147,Grocery,2,41.7,75.89,Cash,True,7.51
11223,2022-01-15 12:03:56,1,Cust_0649,P115,Product P115,Apparel,2,185.26,370.52,Debit Card,False,0.0
11223,2022-01-15 12:03:56,1,Cust_0649,P143,Product P143,Books,2,142.01,258.98,Cash,True,25.04
11223,2022-01-15 12:03:56,1,Cust_0649,P106,Product P106,Books,3,90.99,272.97,Debit Card,False,0.0
11223,2022-01-15 12:03:56,1,Cust_0649,P132,Product P132,Electronics,2,36.18,63.76,Debit Card,True,8.6
11223,2022-01-15 12:03:56,1,Cust_0649,P148,Product P148,Books,3,84.5,253.5,Credit Card,False,0.0
11224,2022-01-15 10:16:30,1,Cust_0470,P111,Product P111,Electronics,1,100.53,100.53,Debit Card,False,0.0
11224,2022-01-15 10:16:30,1,Cust_0470,P147,Product P147,Grocery,1,41.7,41.7,Mobile Pay,False,0.0
11224,2022-01-15 10:16:30,1,Cust_0470,P119,Product P119,Books,3,49.11,147.33,Debit Card,False,0.0
11224,2022-01-15 10:16:30,1,Cust_0470,P100,Product P100,Grocery,2,131.9,263.8,Debit Card,False,0.0
11225,2022-01-15 19:42:53,1,Cust_0191,P117,Product P117,Electronics,1,195.87,178.78,Credit Card,True,17.09
11226,2022-01-15 16:53:25,1,Cust_0316,P112,Product P112,Home Goods,2,127.13,254.26,Credit Card,False,0.0
11226,2022-01-15 16:53:25,1,Cust_0316,P145,Product P145,Grocery,1,96.86,96.86,Mobile Pay,False,0.0
11226,2022-01-15 16:53:25,1,Cust_0316,P110,Product P110,Books,2,94.88,189.76,Credit Card,False,0.0
11226,2022-01-15 16:53:25,1,Cust_0316,P124,Product P124,Electronics,2,50.87,101.74,Cash,False,0.0
11227,2022-01-15 19:41:14,1,Cust_0213,P112,Product P112,Home Goods,1,127.13,127.13,Credit Card,False,0.0
11227,2022-01-15 19:41:14,1,Cust_0213,P108,Product P108,Grocery,2,77.0,154.0,Mobile Pay,False,0.0
11227,2022-01-15 19:41:14,1,Cust_0213,P135,Product P135,Home Goods,3,107.37,322.11,Debit Card,False,0.0
11227,2022-01-15 19:41:14,1,Cust_0213,P144,Product P144,Grocery,1,62.46,62.46,Cash,False,0.0
11228,2022-01-15 18:26:41,1,Cust_0802,P147,Product P147,Grocery,2,41.7,83.4,Cash,False,0.0
11229,2022-01-15 16:08:34,1,Cust_0998,P114,Product P114,Apparel,3,84.25,252.75,Credit Card,False,0.0
11229,2022-01-15 16:08:34,1,Cust_0998,P122,Product P122,Home Goods,3,172.99,518.97,Credit Card,False,0.0
11229,2022-01-15 16:08:34,1,Cust_0998,P149,Product P149,Apparel,1,199.53,199.53,Debit Card,False,0.0
11229,2022-01-15 16:08:34,1,Cust_0998,P106,Product P106,Books,3,90.99,272.97,Mobile Pay,False,0.0
11229,2022-01-15 16:08:34,1,Cust_0998,P113,Product P113,Electronics,1,118.29,118.29,Cash,False,0.0
11229,2022-01-15 16:08:34,1,Cust_0998,P112,Product P112,Home Goods,3,127.13,381.39,Mobile Pay,False,0.0
11230,2022-01-15 12:51:35,2,Cust_0836,P103,Product P103,Electronics,1,103.86,103.86,Credit Card,False,0.0
11231,2022-01-15 09:08:35,2,Cust_0162,P110,Product P110,Books,2,94.88,189.76,Debit Card,False,0.0
11231,2022-01-15 09:08:35,2,Cust_0162,P132,Product P132,Electronics,2,36.18,72.36,Cash,False,0.0
11232,2022-01-15 17:53:21,2,Cust_0120,P124,Product P124,Electronics,2,50.87,101.74,Debit Card,False,0.0
11233,2022-01-15 12:03:01,2,Cust_0410,P103,Product P103,Electronics,1,103.86,103.86,Mobile Pay,False,0.0
11234,2022-01-15 13:51:47,2,Cust_0447,P130,Product P130,Electronics,1,193.46,193.46,Credit Card,False,0.0
11235,2022-01-15 17:58:14,2,Cust_0157,P126,Product P126,Electronics,2,65.39,110.04,Mobile Pay,True,20.74
11236,2022-01-15 09:37:00,2,Cust_0414,P114,Product P114,Apparel,2,84.25,168.5,Mobile Pay,False,0.0
11237,2022-01-15 19:19:15,2,Cust_0089,P109,Product P109,Books,1,40.91,40.91,Debit Card,False,0.0
11237,2022-01-15 19:19:15,2,Cust_0089,P127,Product P127,Books,3,106.47,319.41,Debit Card,False,0.0
11238,2022-01-15 12:21:43,2,Cust_0731,P132,Product P132,Electronics,3,36.18,108.54,Mobile Pay,False,0.0
11239,2022-01-15 20:39:30,2,Cust_0552,P127,Product P127,Books,3,106.47,319.41,Credit Card,False,0.0
11239,2022-01-15 20:39:30,2,Cust_0552,P148,Product P148,Books,2,84.5,169.0,Cash,False,0.0
11240,2022-01-15 18:36:42,2,Cust_0455,P143,Product P143,Books,1,142.01,142.01,Credit Card,False,0.0
11240,2022-01-15 18:36:42,2,Cust_0455,P140,Product P140,Grocery,1,5.74,5.74,Debit Card,False,0.0
11240,2022-01-15 18:36:42,2,Cust_0455,P110,Product P110,Books,3,94.88,284.64,Cash,False,0.0
11240,2022-01-15 18:36:42,2,Cust_0455,P139,Product P139,Grocery,3,22.27,66.81,Credit Card,False,0.0
11240,2022-01-15 18:36:42,2,Cust_0455,P138,Product P138,Home Goods,2,22.97,45.94,Credit Card,False,0.0
11240,2022-01-15 18:36:42,2,Cust_0455,P147,Product P147,Grocery,1,41.7,41.7,Debit Card,False,0.0
11241,2022-01-15 09:48:46,2,Cust_0686,P148,Product P148,Books,1,84.5,84.5,Cash,False,0.0
11242,2022-01-15 10:18:19,2,Cust_0207,P115,Product P115,Apparel,1,185.26,156.69,Debit Card,True,28.57
11242,2022-01-15 10:18:19,2,Cust_0207,P107,Product P107,Electronics,2,107.92,191.26,Debit Card,True,24.58
11242,2022-01-15 10:18:19,2,Cust_0207,P143,Product P143,Books,3,142.01,426.03,Debit Card,False,0.0
11242,2022-01-15 10:18:19,2,Cust_0207,P141,Product P141,Electronics,3,43.84,131.52,Credit Card,False,0.0
11242,2022-01-15 10:18:19,2,Cust_0207,P127,Product P127,Books,3,106.47,319.41,Cash,False,0.0
11242,2022-01-15 10:18:19,2,Cust_0207,P110,Product P110,Books,1,94.88,94.88,Credit Card,False,0.0
11242,2022-01-15 10:18:19,2,Cust_0207,P102,Product P102,Electronics,1,11.55,9.74,Debit Card,True,1.81
11242,2022-01-15 10:18:19,2,Cust_0207,P143,Product P143,Books,2,142.01,284.02,Mobile Pay,False,0.0
11242,2022-01-15 10:18:19,2,Cust_0207,P114,Product P114,Apparel,3,84.25,225.7,Cash,True,27.05
11242,2022-01-15 10:18:19,2,Cust_0207,P130,Product P130,Electronics,3,193.46,580.38,Credit Card,False,0.0
11243,2022-01-15 15:48:32,2,Cust_0599,P148,Product P148,Books,2,84.5,169.0,Debit Card,False,0.0
11243,2022-01-15 15:48:32,2,Cust_0599,P145,Product P145,Grocery,3,96.86,290.58,Cash,False,0.0
11243,2022-01-15 15:48:32,2,Cust_0599,P124,Product P124,Electronics,2,50.87,101.74,Debit Card,False,0.0
11244,2022-01-15 19:55:54,3,Cust_0628,P143,Product P143,Books,1,142.01,142.01,Credit Card,False,0.0
11244,2022-01-15 19:55:54,3,Cust_0628,P122,Product P122,Home Goods,3,172.99,518.97,Credit Card,False,0.0
11244,2022-01-15 19:55:54,3,Cust_0628,P117,Product P117,Electronics,2,195.87,391.74,Mobile Pay,False,0.0
11245,2022-01-15 13:00:58,3,Cust_0970,P119,Product P119,Books,2,49.11,98.22,Debit Card,False,0.0
11245,2022-01-15 13:00:58,3,Cust_0970,P106,Product P106,Books,3,90.99,272.97,Debit Card,False,0.0
11245,2022-01-15 13:00:58,3,Cust_0970,P131,Product P131,Grocery,2,169.99,339.98,Cash,False,0.0
11245,2022-01-15 13:00:58,3,Cust_0970,P122,Product P122,Home Goods,3,172.99,518.97,Credit Card,False,0.0
11245,2022-01-15 13:00:58,3,Cust_0970,P140,Product P140,Grocery,1,5.74,5.74,Debit Card,False,0.0
11245,2022-01-15 13:00:58,3,Cust_0970,P125,Product P125,Electronics,3,124.48,373.44,Credit Card,False,0.0
11245,2022-01-15 13:00:58,3,Cust_0970,P117,Product P117,Electronics,3,195.87,470.68,Debit Card,True,116.93
11246,2022-01-15 19:34:50,3,Cust_0583,P138,Product P138,Home Goods,3,22.97,68.91,Debit Card,False,0.0
11247,2022-01-15 10:36:24,3,Cust_0902,P125,Product P125,Electronics,3,124.48,373.44,Credit Card,False,0.0
11247,2022-01-15 10:36:24,3,Cust_0902,P123,Product P123,Books,2,5.56,11.12,Credit Card,False,0.0
11247,2022-01-15 10:36:24,3,Cust_0902,P140,Product P140,Grocery,1,5.74,5.74,Debit Card,False,0.0
11248,2022-01-15 09:54:01,3,Cust_0760,P125,Product P125,Electronics,3,124.48,345.74,Mobile Pay,True,27.7
11248,2022-01-15 09:54:01,3,Cust_0760,P140,Product P140,Grocery,3,5.74,17.22,Cash,False,0.0
11248,2022-01-15 09:54:01,3,Cust_0760,P117,Product P117,Electronics,1,195.87,195.87,Mobile Pay,False,0.0
11249,2022-01-15 10:28:05,3,Cust_0011,P126,Product P126,Electronics,2,65.39,130.78,Debit Card,False,0.0
11249,2022-01-15 10:28:05,3,Cust_0011,P130,Product P130,Electronics,2,193.46,386.92,Debit Card,False,0.0
11249,2022-01-15 10:28:05,3,Cust_0011,P117,Product P117,Electronics,2,195.87,313.87,Credit Card,True,77.87
11249,2022-01-15 10:28:05,3,Cust_0011,P127,Product P127,Books,1,106.47,106.47,Mobile Pay,False,0.0
11249,2022-01-15 10:28:05,3,Cust_0011,P103,Product P103,Electronics,1,103.86,103.86,Mobile Pay,False,0.0
11250,2022-01-15 11:42:46,3,Cust_0677,P132,Product P132,Electronics,2,36.18,72.36,Cash,False,0.0
11251,2022-01-15 16:55:18,3,Cust_0587,P147,Product P147,Grocery,1,41.7,38.67,Debit Card,True,3.03
11251,2022-01-15 16:55:18,3,Cust_0587,P141,Product P141,Electronics,2,43.84,87.68,Mobile Pay,False,0.0
11252,2022-01-15 15:35:30,3,Cust_0887,P106,Product P106,Books,3,90.99,272.97,Credit Card,False,0.0
11252,2022-01-15 15:35:30,3,Cust_0887,P104,Product P104,Apparel,3,159.3,477.9,Mobile Pay,False,0.0
11253,2022-01-15 09:52:15,3,Cust_0750,P103,Product P103,Electronics,3,103.86,311.58,Cash,False,0.0
11253,2022-01-15 09:52:15,3,Cust_0750,P140,Product P140,Grocery,3,5.74,17.22,Debit Card,False,0.0
11254,2022-01-15 13:44:26,3,Cust_0437,P143,Product P143,Books,1,142.01,116.64,Cash,True,25.37
11254,2022-01-15 13:44:26,3,Cust_0437,P111,Product P111,Electronics,1,100.53,100.53,Mobile Pay,False,0.0
11254,2022-01-15 13:44:26,3,Cust_0437,P110,Product P110,Books,2,94.88,189.76,Debit Card,False,0.0
11255,2022-01-15 10:35:37,3,Cust_0352,P129,Product P129,Electronics,3,61.64,184.92,Cash,False,0.0
11255,2022-01-15 10:35:37,3,Cust_0352,P126,Product P126,Electronics,3,65.39,196.17,Cash,False,0.0
11255,2022-01-15 10:35:37,3,Cust_0352,P143,Product P143,Books,3,142.01,426.03,Mobile Pay,False,0.0
11255,2022-01-15 10:35:37,3,Cust_0352,P147,Product P147,Grocery,1,41.7,41.7,Mobile Pay,False,0.0
11255,2022-01-15 10:35:37,3,Cust_0352,P108,Product P108,Grocery,3,77.0,231.0,Mobile Pay,False,0.0
11255,2022-01-15 10:35:37,3,Cust_0352,P129,Product P129,Electronics,1,61.64,61.64,Debit Card,False,0.0
11255,2022-01-15 10:35:37,3,Cust_0352,P108,Product P108,Grocery,1,77.0,77.0,Credit Card,False,0.0
11255,2022-01-15 10:35:37,3,Cust_0352,P117,Product P117,Electronics,2,195.87,369.85,Debit Card,True,21.89
11255,2022-01-15 10:35:37,3,Cust_0352,P145,Product P145,Grocery,2,96.86,193.72,Debit Card,False,0.0
11256,2022-01-15 12:21:20,3,Cust_0705,P145,Product P145,Grocery,1,96.86,78.39,Mobile Pay,True,18.47
11256,2022-01-15 12:21:20,3,Cust_0705,P102,Product P102,Electronics,3,11.55,34.65,Mobile Pay,False,0.0
11256,2022-01-15 12:21:20,3,Cust_0705,P122,Product P122,Home Goods,3,172.99,518.97,Cash,False,0.0
11256,2022-01-15 12:21:20,3,Cust_0705,P129,Product P129,Electronics,3,61.64,184.92,Cash,False,0.0
11257,2022-01-15 20:53:45,3,Cust_0732,P139,Product P139,Grocery,2,22.27,44.54,Debit Card,False,0.0
11257,2022-01-15 20:53:45,3,Cust_0732,P114,Product P114,Apparel,2,84.25,168.5,Mobile Pay,False,0.0
11257,2022-01-15 20:53:45,3,Cust_0732,P115,Product P115,Apparel,2,185.26,370.52,Cash,False,0.0
11258,2022-01-15 19:01:46,3,Cust_0672,P110,Product P110,Books,1,94.88,94.88,Credit Card,False,0.0
11258,2022-01-15 19:01:46,3,Cust_0672,P137,Product P137,Electronics,2,56.49,112.98,Cash,False,0.0
11258,2022-01-15 19:01:46,3,Cust_0672,P144,Product P144,Grocery,3,62.46,187.38,Cash,False,0.0
11258,2022-01-15 19:01:46,3,Cust_0672,P112,Product P112,Home Goods,1,127.13,104.36,Cash,True,22.77
11258,2022-01-15 19:01:46,3,Cust_0672,P103,Product P103,Electronics,1,103.86,103.86,Debit Card,False,0.0
11258,2022-01-15 19:01:46,3,Cust_0672,P139,Product P139,Grocery,3,22.27,66.81,Debit Card,False,0.0
11258,2022-01-15 19:01:46,3,Cust_0672,P100,Product P100,Grocery,3,131.9,395.7,Credit Card,False,0.0
11258,2022-01-15 19:01:46,3,Cust_0672,P124,Product P124,Electronics,1,50.87,41.95,Mobile Pay,True,8.92
11259,2022-01-15 18:09:27,4,Cust_0577,P130,Product P130,Electronics,2,193.46,386.92,Credit Card,False,0.0
11259,2022-01-15 18:09:27,4,Cust_0577,P138,Product P138,Home Goods,1,22.97,22.97,Mobile Pay,False,0.0
11260,2022-01-15 15:13:32,4,Cust_0316,P144,Product P144,Grocery,2,62.46,124.92,Mobile Pay,False,0.0
11260,2022-01-15 15:13:32,4,Cust_0316,P147,Product P147,Grocery,3,41.7,125.1,Cash,False,0.0
11260,2022-01-15 15:13:32,4,Cust_0316,P103,Product P103,Electronics,1,103.86,103.86,Credit Card,False,0.0
11261,2022-01-15 16:34:04,4,Cust_0073,P140,Product P140,Grocery,3,5.74,17.22,Cash,False,0.0
11262,2022-01-15 12:49:30,4,Cust_0677,P119,Product P119,Books,2,49.11,98.22,Credit Card,False,0.0
11263,2022-01-15 14:31:41,4,Cust_0243,P127,Product P127,Books,3,106.47,319.41,Mobile Pay,False,0.0
11263,2022-01-15 14:31:41,4,Cust_0243,P118,Product P118,Apparel,3,177.52,532.56,Credit Card,False,0.0
11264,2022-01-15 19:31:04,4,Cust_0724,P129,Product P129,Electronics,3,61.64,184.92,Debit Card,False,0.0
11264,2022-01-15 19:31:04,4,Cust_0724,P140,Product P140,Grocery,1,5.74,5.74,Cash,False,0.0
11265,2022-01-15 13:30:42,4,Cust_0733,P143,Product P143,Books,2,142.01,284.02,Credit Card,False,0.0
11266,2022-01-15 13:56:44,4,Cust_0648,P108,Product P108,Grocery,1,77.0,69.3,Debit Card,True,7.7
11267,2022-01-15 15:37:23,4,Cust_0069,P143,Product P143,Books,3,142.01,426.03,Mobile Pay,False,0.0
11268,2022-01-15 11:55:53,4,Cust_0128,P111,Product P111,Electronics,3,100.53,301.59,Credit Card,False,0.0
11268,2022-01-15 11:55:53,4,Cust_0128,P103,Product P103,Electronics,2,103.86,207.72,Credit Card,False,0.0
11269,2022-01-15 19:28:08,4,Cust_0120,P105,Product P105,Electronics,2,126.37,252.74,Mobile Pay,False,0.0
11270,2022-01-15 17:06:28,4,Cust_0347,P100,Product P100,Grocery,2,131.9,263.8,Mobile Pay,False,0.0
11271,2022-01-15 19:55:43,5,Cust_0945,P103,Product P103,Electronics,3,103.86,311.58,Debit Card,False,0.0
11272,2022-01-15 16:25:11,5,Cust_0243,P127,Product P127,Books,1,106.47,97.76,Cash,True,8.71
11273,2022-01-15 18:29:10,5,Cust_0722,P103,Product P103,Electronics,2,103.86,207.72,Credit Card,False,0.0
11273,2022-01-15 18:29:10,5,Cust_0722,P100,Product P100,Grocery,2,131.9,223.03,Cash,True,40.77
11273,2022-01-15 18:29:10,5,Cust_0722,P122,Product P122,Home Goods,1,172.99,172.99,Debit Card,False,0.0
11273,2022-01-15 18:29:10,5,Cust_0722,P131,Product P131,Grocery,1,169.99,169.99,Debit Card,False,0.0
11273,2022-01-15 18:29:10,5,Cust_0722,P143,Product P143,Books,3,142.01,426.03,Credit Card,False,0.0
11273,2022-01-15 18:29:10,5,Cust_0722,P126,Product P126,Electronics,2,65.39,130.78,Cash,False,0.0
11273,2022-01-15 18:29:10,5,Cust_0722,P139,Product P139,Grocery,3,22.27,66.81,Mobile Pay,False,0.0
11274,2022-01-15 16:25:17,5,Cust_0264,P130,Product P130,Electronics,2,193.46,386.92,Mobile Pay,False,0.0
11275,2022-01-15 17:01:07,5,Cust_0562,P145,Product P145,Grocery,2,96.86,193.72,Credit Card,False,0.0
11276,2022-01-15 14:10:37,5,Cust_0036,P135,Product P135,Home Goods,1,107.37,107.37,Cash,False,0.0
11277,2022-01-15 15:59:43,5,Cust_0843,P129,Product P129,Electronics,1,61.64,61.64,Credit Card,False,0.0
11277,2022-01-15 15:59:43,5,Cust_0843,P140,Product P140,Grocery,1,5.74,5.74,Cash,False,0.0
11277,2022-01-15 15:59:43,5,Cust_0843,P101,Product P101,Grocery,1,75.49,75.49,Mobile Pay,False,0.0
11277,2022-01-15 15:59:43,5,Cust_0843,P127,Product P127,Books,1,106.47,106.47,Debit Card,False,0.0
11278,2022-01-15 13:23:07,5,Cust_0101,P132,Product P132,Electronics,2,36.18,72.36,Mobile Pay,False,0.0
11279,2022-01-15 16:06:16,5,Cust_0201,P149,Product P149,Apparel,3,199.53,598.59,Credit Card,False,0.0
11280,2022-01-15 20:39:19,5,Cust_0178,P105,Product P105,Electronics,3,126.37,379.11,Mobile Pay,False,0.0
11280,2022-01-15 20:39:19,5,Cust_0178,P125,Product P125,Electronics,2,124.48,248.96,Cash,False,0.0
11280,2022-01-15 20:39:19,5,Cust_0178,P144,Product P144,Grocery,2,62.46,124.92,Credit Card,False,0.0
11280,2022-01-15 20:39:19,5,Cust_0178,P100,Product P100,Grocery,2,131.9,263.8,Cash,False,0.0
11280,2022-01-15 20:39:19,5,Cust_0178,P122,Product P122,Home Goods,1,172.99,172.99,Credit Card,False,0.0
11281,2022-01-15 14:39:07,5,Cust_0510,P149,Product P149,Apparel,2,199.53,399.06,Mobile Pay,False,0.0
11282,2022-01-15 10:25:39,5,Cust_0841,P123,Product P123,Books,1,5.56,5.56,Debit Card,False,0.0
11283,2022-01-15 12:38:30,5,Cust_0357,P131,Product P131,Grocery,2,169.99,320.08,Debit Card,True,19.9
11283,2022-01-15 12:38:30,5,Cust_0357,P106,Product P106,Books,1,90.99,90.99,Debit Card,False,0.0
11283,2022-01-15 12:38:30,5,Cust_0357,P125,Product P125,Electronics,3,124.48,373.44,Credit Card,False,0.0
11284,2022-01-15 12:50:24,5,Cust_0150,P141,Product P141,Electronics,1,43.84,43.84,Mobile Pay,False,0.0
11284,2022-01-15 12:50:24,5,Cust_0150,P138,Product P138,Home Goods,1,22.97,22.97,Credit Card,False,0.0
11285,2022-01-15 16:40:08,5,Cust_0812,P141,Product P141,Electronics,2,43.84,87.68,Debit Card,False,0.0
11286,2022-01-15 15:13:50,5,Cust_0653,P130,Product P130,Electronics,3,193.46,580.38,Mobile Pay,False,0.0
11286,2022-01-15 15:13:50,5,Cust_0653,P112,Product P112,Home Goods,2,127.13,216.75,Cash,True,37.51
11287,2022-01-15 14:47:55,5,Cust_0724,P122,Product P122,Home Goods,3,172.99,518.97,Debit Card,False,0.0
11288,2022-01-15 11:36:36,5,Cust_0237,P128,Product P128,Electronics,1,108.97,108.97,Debit Card,False,0.0
11288,2022-01-15 11:36:36,5,Cust_0237,P112,Product P112,Home Goods,1,127.13,127.13,Cash,False,0.0
11289,2022-01-15 16:38:52,6,Cust_0083,P122,Product P122,Home Goods,2,172.99,345.98,Credit Card,False,0.0
11290,2022-01-15 20:12:26,6,Cust_0747,P136,Product P136,Books,3,167.29,501.87,Credit Card,False,0.0
11291,2022-01-15 15:11:00,6,Cust_0648,P147,Product P147,Grocery,2,41.7,83.4,Cash,False,0.0
11291,2022-01-15 15:11:00,6,Cust_0648,P103,Product P103,Electronics,1,103.86,103.86,Mobile Pay,False,0.0
11291,2022-01-15 15:11:00,6,Cust_0648,P126,Product P126,Electronics,3,65.39,196.17,Mobile Pay,False,0.0
11291,2022-01-15 15:11:00,6,Cust_0648,P149,Product P149,Apparel,2,199.53,399.06,Cash,False,0.0
11292,2022-01-15 17:16:34,6,Cust_0195,P139,Product P139,Grocery,2,22.27,44.54,Debit Card,False,0.0
11293,2022-01-15 19:00:42,6,Cust_0748,P110,Product P110,Books,2,94.88,189.76,Cash,False,0.0
11293,2022-01-15 19:00:42,6,Cust_0748,P112,Product P112,Home Goods,2,127.13,254.26,Cash,False,0.0
11294,2022-01-15 10:43:21,6,Cust_0909,P149,Product P149,Apparel,2,199.53,399.06,Mobile Pay,False,0.0
11294,2022-01-15 10:43:21,6,Cust_0909,P115,Product P115,Apparel,1,185.26,185.26,Debit Card,False,0.0
11295,2022-01-15 12:22:45,6,Cust_0646,P106,Product P106,Books,2,90.99,181.98,Credit Card,False,0.0
11296,2022-01-15 18:24:28,6,Cust_0143,P108,Product P108,Grocery,1,77.0,77.0,Mobile Pay,False,0.0
11296,2022-01-15 18:24:28,6,Cust_0143,P103,Product P103,Electronics,1,103.86,103.86,Cash,False,0.0
11296,2022-01-15 18:24:28,6,Cust_0143,P108,Product P108,Grocery,3,77.0,231.0,Mobile Pay,False,0.0
11296,2022-01-15 18:24:28,6,Cust_0143,P108,Product P108,Grocery,3,77.0,231.0,Cash,False,0.0
11296,2022-01-15 18:24:28,6,Cust_0143,P129,Product P129,Electronics,2,61.64,123.28,Cash,False,0.0
11296,2022-01-15 18:24:28,6,Cust_0143,P124,Product P124,Electronics,2,50.87,101.74,Cash,False,0.0
11297,2022-01-15 11:33:17,6,Cust_0956,P121,Product P121,Grocery,3,83.0,249.0,Debit Card,False,0.0
11298,2022-01-15 13:44:30,6,Cust_0590,P109,Product P109,Books,2,40.91,81.82,Mobile Pay,False,0.0
11299,2022-01-15 12:59:18,6,Cust_0712,P144,Product P144,Grocery,2,62.46,124.92,Debit Card,False,0.0
11300,2022-01-15 11:31:06,6,Cust_0642,P104,Product P104,Apparel,3,159.3,477.9,Mobile Pay,False,0.0
11300,2022-01-15 11:31:06,6,Cust_0642,P135,Product P135,Home Goods,1,107.37,107.37,Mobile Pay,False,0.0
11300,2022-01-15 11:31:06,6,Cust_0642,P107,Product P107,Electronics,1,107.92,107.92,Cash,False,0.0
11301,2022-01-15 18:34:33,6,Cust_0448,P106,Product P106,Books,1,90.99,90.99,Debit Card,False,0.0
11302,2022-01-15 15:59:02,6,Cust_0491,P122,Product P122,Home Goods,2,172.99,345.98,Debit Card,False,0.0
11303,2022-01-15 20:47:54,6,Cust_0854,P100,Product P100,Grocery,3,131.9,395.7,Mobile Pay,False,0.0
11303,2022-01-15 20:47:54,6,Cust_0854,P120,Product P120,Electronics,2,17.37,34.74,Credit Card,False,0.0
11303,2022-01-15 20:47:54,6,Cust_0854,P111,Product P111,Electronics,1,100.53,100.53,Debit Card,False,0.0
11303,2022-01-15 20:47:54,6,Cust_0854,P127,Product P127,Books,2,106.47,212.94,Credit Card,False,0.0
11303,2022-01-15 20:47:54,6,Cust_0854,P144,Product P144,Grocery,3,62.46,187.38,Mobile Pay,False,0.0
11304,2022-01-15 19:34:36,6,Cust_0966,P149,Product P149,Apparel,3,199.53,598.59,Mobile Pay,False,0.0
11304,2022-01-15 19:34:36,6,Cust_0966,P125,Product P125,Electronics,3,124.48,311.9,Debit Card,True,61.54
